DELIVERY_START,spot_id_delta
2023-04-03 14:00:00+02:00,0.06252881580265612
2023-04-03 15:00:00+02:00,0.1464550585756007
2023-04-03 16:00:00+02:00,0.1300231946503515
2023-04-03 17:00:00+02:00,0.172392554142342
2023-04-03 18:00:00+02:00,0.1617443294458668
2023-04-03 19:00:00+02:00,0.1331590554744454
2023-04-03 20:00:00+02:00,0.09032022069617573
2023-04-03 21:00:00+02:00,0.16975353720099184
2023-04-03 22:00:00+02:00,0.19047279204039003
2023-04-03 23:00:00+02:00,0.17149504343811695
2023-04-04 00:00:00+02:00,0.18070127562444827
2023-04-04 01:00:00+02:00,0.18624444499097736
2023-04-04 02:00:00+02:00,0.023994899527648106
2023-04-04 03:00:00+02:00,0.1012005988909277
2023-04-04 04:00:00+02:00,0.15582300378766867
2023-04-04 05:00:00+02:00,0.1612712418704365
2023-04-04 06:00:00+02:00,0.17954818433449393
2023-04-04 07:00:00+02:00,0.1693842302238765
2023-04-04 08:00:00+02:00,0.19500191402295364
2023-04-04 09:00:00+02:00,0.27636571362604456
2023-04-04 10:00:00+02:00,0.3042812146990057
2023-04-04 11:00:00+02:00,0.273139937307436
2023-04-04 12:00:00+02:00,0.18668350245139076
2023-04-04 13:00:00+02:00,0.08963026156424003
2023-04-04 14:00:00+02:00,0.06424875258431262
2023-04-04 15:00:00+02:00,0.04997380709517418
2023-04-04 16:00:00+02:00,0.04900228418370023
2023-04-04 17:00:00+02:00,0.09284345475914368
2023-04-04 18:00:00+02:00,0.06857475902672105
2023-04-04 19:00:00+02:00,0.08010090903202627
2023-04-04 20:00:00+02:00,0.09522001188868723
2023-04-04 21:00:00+02:00,0.2359290052553653
2023-04-04 22:00:00+02:00,0.2827279221935113
2023-04-04 23:00:00+02:00,0.25828840874540027
2023-04-05 00:00:00+02:00,0.16812651022336766
2023-04-05 01:00:00+02:00,0.1975023033329597
2023-04-05 02:00:00+02:00,0.1951212253754998
2023-04-05 03:00:00+02:00,0.1643934608364973
2023-04-05 04:00:00+02:00,0.21301570402737546
2023-04-05 05:00:00+02:00,0.21427070253420677
2023-04-05 06:00:00+02:00,0.23250305015431572
2023-04-05 07:00:00+02:00,0.19295637394524512
2023-04-05 08:00:00+02:00,0.22117131957933434
2023-04-05 09:00:00+02:00,0.2935272384642429
2023-04-05 10:00:00+02:00,0.31130042319218776
2023-04-05 11:00:00+02:00,0.30331429117760633
2023-04-05 12:00:00+02:00,0.19152968234397727
2023-04-05 13:00:00+02:00,0.10242534226907507
2023-04-05 14:00:00+02:00,0.0655387701115433
2023-04-05 15:00:00+02:00,0.058954454089906405
2023-04-05 16:00:00+02:00,0.0678488693306315
2023-04-05 17:00:00+02:00,-0.1544132706205642
2023-04-05 18:00:00+02:00,-0.2769324263126727
2023-04-05 19:00:00+02:00,1.0
2023-04-05 20:00:00+02:00,1.0
2023-04-05 21:00:00+02:00,0.10515352815373769
2023-04-05 22:00:00+02:00,0.1521224765286341
2023-04-05 23:00:00+02:00,0.1184116750375721
2023-04-06 00:00:00+02:00,0.10541486527589428
2023-04-06 01:00:00+02:00,0.12521690540521246
2023-04-06 02:00:00+02:00,0.1294048077334069
2023-04-06 03:00:00+02:00,0.0655460388607857
2023-04-06 04:00:00+02:00,0.10846868681631905
2023-04-06 05:00:00+02:00,1.0
2023-04-06 06:00:00+02:00,1.0
2023-04-06 07:00:00+02:00,0.06640306639263804
2023-04-06 08:00:00+02:00,0.08655820661346492
2023-04-06 09:00:00+02:00,0.15770613849693205
2023-04-06 10:00:00+02:00,0.1726488754711143
2023-04-06 11:00:00+02:00,0.1699160607245106
2023-04-06 12:00:00+02:00,0.17411949605323684
2023-04-06 13:00:00+02:00,0.15631896134242396
2023-04-06 14:00:00+02:00,0.13508743600746242
2023-04-06 15:00:00+02:00,0.06912667055998967
2023-04-06 16:00:00+02:00,0.14552986971005333
2023-04-06 17:00:00+02:00,0.07450460816441351
2023-04-06 18:00:00+02:00,0.061669342585631615
2023-04-06 19:00:00+02:00,0.02880116931670651
2023-04-06 20:00:00+02:00,0.011584014327328584
2023-04-06 21:00:00+02:00,0.13510675285414575
2023-04-06 22:00:00+02:00,0.15587885492878295
2023-04-06 23:00:00+02:00,0.11044851274009015
2023-04-07 00:00:00+02:00,0.07739812547005598
2023-04-07 01:00:00+02:00,0.11147636618337997
2023-04-07 02:00:00+02:00,0.10596062117344107
2023-04-07 03:00:00+02:00,0.05163452886568487
2023-04-07 04:00:00+02:00,0.09241911362285904
2023-04-07 05:00:00+02:00,0.09003364867958807
2023-04-07 06:00:00+02:00,0.10637639907824248
2023-04-07 07:00:00+02:00,0.09053409992423456
2023-04-07 08:00:00+02:00,0.1261902539543177
2023-04-07 09:00:00+02:00,0.22103775014191196
2023-04-07 10:00:00+02:00,0.23331632556639437
2023-04-07 11:00:00+02:00,0.23258382575514203
2023-04-07 12:00:00+02:00,1.0
2023-04-07 13:00:00+02:00,1.0
2023-04-07 14:00:00+02:00,0.019370146401867627
2023-04-07 15:00:00+02:00,0.005654309519616985
2023-04-07 16:00:00+02:00,0.05931008174468866
2023-04-07 17:00:00+02:00,0.009901319140936504
2023-04-07 18:00:00+02:00,0.0003946582116559627
2023-04-07 19:00:00+02:00,1.0
2023-04-07 20:00:00+02:00,1.0
2023-04-07 21:00:00+02:00,0.062415823982871044
2023-04-07 22:00:00+02:00,0.0842030766639853
2023-04-07 23:00:00+02:00,0.09446690586311979
2023-04-08 00:00:00+02:00,0.10187230872678754
2023-04-08 01:00:00+02:00,0.10224564018311588
2023-04-08 02:00:00+02:00,0.11459914865806053
2023-04-08 03:00:00+02:00,0.045337404642751045
2023-04-08 04:00:00+02:00,0.0741724746795096
2023-04-08 05:00:00+02:00,0.06618341091326108
2023-04-08 06:00:00+02:00,0.05044125050881987
2023-04-08 07:00:00+02:00,0.03561896577499313
2023-04-08 08:00:00+02:00,0.09252287098713752
2023-04-08 09:00:00+02:00,0.07353045733488306
2023-04-08 10:00:00+02:00,0.08857896280732391
2023-04-08 11:00:00+02:00,0.06323979268448587
2023-04-08 12:00:00+02:00,1.0
2023-04-08 13:00:00+02:00,-0.12226168046862324
2023-04-08 14:00:00+02:00,-0.1218067709313399
2023-04-08 15:00:00+02:00,-0.10282408510241775
2023-04-08 16:00:00+02:00,1.0
2023-04-08 17:00:00+02:00,-0.10594299526336082
2023-04-08 18:00:00+02:00,-0.1076081472208339
2023-04-08 19:00:00+02:00,-0.10098102339130377
2023-04-08 20:00:00+02:00,1.0
2023-04-08 21:00:00+02:00,0.0006474737432207167
2023-04-08 22:00:00+02:00,0.05002420795723561
2023-04-08 23:00:00+02:00,0.060939210503283214
2023-04-09 00:00:00+02:00,1.0
2023-04-09 01:00:00+02:00,1.0
2023-04-09 02:00:00+02:00,0.06475243482527115
2023-04-09 03:00:00+02:00,0.005336054726296058
2023-04-09 04:00:00+02:00,0.03750484497118478
2023-04-09 05:00:00+02:00,0.03406475692916422
2023-04-09 06:00:00+02:00,1.0
2023-04-09 07:00:00+02:00,0.004959270497271628
2023-04-09 08:00:00+02:00,0.013886959083863282
2023-04-09 09:00:00+02:00,0.0313449549106648
2023-04-09 10:00:00+02:00,0.02283265862984385
2023-04-09 11:00:00+02:00,1.0
2023-04-09 12:00:00+02:00,1.0
2023-04-09 13:00:00+02:00,-0.16419245175442593
2023-04-09 14:00:00+02:00,-0.15280716728766292
2023-04-09 15:00:00+02:00,-0.14944384029730384
2023-04-09 16:00:00+02:00,-0.1797241410490772
2023-04-09 17:00:00+02:00,-0.19602688219365472
2023-04-09 18:00:00+02:00,-0.16689505926564657
2023-04-09 19:00:00+02:00,-0.14376314579955335
2023-04-09 20:00:00+02:00,-0.1452442144194679
2023-04-09 21:00:00+02:00,1.0
2023-04-09 22:00:00+02:00,0.017947211350640813
2023-04-09 23:00:00+02:00,0.022204727585235506
2023-04-10 00:00:00+02:00,0.0101012988803032
2023-04-10 01:00:00+02:00,0.030995437150068583
2023-04-10 02:00:00+02:00,0.03937683638409051
2023-04-10 03:00:00+02:00,1.0
2023-04-10 04:00:00+02:00,1.0
2023-04-10 05:00:00+02:00,1.0
2023-04-10 06:00:00+02:00,1.0
2023-04-10 07:00:00+02:00,1.0
2023-04-10 08:00:00+02:00,1.0
2023-04-10 09:00:00+02:00,-0.16309970882301134
2023-04-10 10:00:00+02:00,-0.11147019774567707
2023-04-10 11:00:00+02:00,0.051247136562013074
2023-04-10 12:00:00+02:00,1.0
2023-04-10 13:00:00+02:00,-0.1377456279243643
2023-04-10 14:00:00+02:00,-0.1602589001122809
2023-04-10 15:00:00+02:00,-0.1707288693677117
2023-04-10 16:00:00+02:00,-0.1651572130173395
2023-04-10 17:00:00+02:00,-0.14376033532853666
2023-04-10 18:00:00+02:00,-0.11885517922985245
2023-04-10 19:00:00+02:00,-0.15625683036857152
2023-04-10 20:00:00+02:00,-0.10737600395925845
2023-04-10 21:00:00+02:00,1.0
2023-04-10 22:00:00+02:00,0.03251901927808398
2023-04-10 23:00:00+02:00,0.03446023747884075
2023-04-11 00:00:00+02:00,1.0
2023-04-11 01:00:00+02:00,0.03855071011271882
2023-04-11 02:00:00+02:00,0.008344583944567163
2023-04-11 03:00:00+02:00,1.0
2023-04-11 04:00:00+02:00,1.0
2023-04-11 05:00:00+02:00,1.0
2023-04-11 06:00:00+02:00,1.0
2023-04-11 07:00:00+02:00,1.0
2023-04-11 08:00:00+02:00,0.029021764486356294
2023-04-11 09:00:00+02:00,0.18819917272553743
2023-04-11 10:00:00+02:00,0.23691161132797756
2023-04-11 11:00:00+02:00,0.18289652223033803
2023-04-11 12:00:00+02:00,0.14267489235716202
2023-04-11 13:00:00+02:00,0.1270858765787587
2023-04-11 14:00:00+02:00,0.13975208819561402
2023-04-11 15:00:00+02:00,0.12885613126029138
2023-04-11 16:00:00+02:00,0.05955399983065812
2023-04-11 17:00:00+02:00,0.14485704680980938
2023-04-11 18:00:00+02:00,0.13473608439129392
2023-04-11 19:00:00+02:00,0.11639983276064914
2023-04-11 20:00:00+02:00,0.11788219973961933
2023-04-11 21:00:00+02:00,0.1551784906148269
2023-04-11 22:00:00+02:00,0.14294377186521967
2023-04-11 23:00:00+02:00,0.06727906824020646
2023-04-12 00:00:00+02:00,0.011006963367641842
2023-04-12 01:00:00+02:00,0.06475828101758807
2023-04-12 02:00:00+02:00,0.016932156850816615
2023-04-12 03:00:00+02:00,1.0
2023-04-12 04:00:00+02:00,0.00875371988903384
2023-04-12 05:00:00+02:00,1.0
2023-04-12 06:00:00+02:00,1.0
2023-04-12 07:00:00+02:00,1.0
2023-04-12 08:00:00+02:00,0.07394534221119553
2023-04-12 09:00:00+02:00,0.2512368099168899
2023-04-12 10:00:00+02:00,0.19124090055584742
2023-04-12 11:00:00+02:00,0.11334566419387437
2023-04-12 12:00:00+02:00,0.06537810100164443
2023-04-12 13:00:00+02:00,1.0
2023-04-12 14:00:00+02:00,0.005194375104903282
2023-04-12 15:00:00+02:00,1.0
2023-04-12 16:00:00+02:00,1.0
2023-04-12 17:00:00+02:00,0.004572541563223287
2023-04-12 18:00:00+02:00,0.02088639826783012
2023-04-12 19:00:00+02:00,0.021290231317251163
2023-04-12 20:00:00+02:00,0.020309606670448677
2023-04-12 21:00:00+02:00,0.16354950431244464
2023-04-12 22:00:00+02:00,0.18737073247952685
2023-04-12 23:00:00+02:00,0.12976330708826722
2023-04-13 00:00:00+02:00,0.09798169834500703
2023-04-13 01:00:00+02:00,0.1481849719687689
2023-04-13 02:00:00+02:00,0.07325105627969108
2023-04-13 03:00:00+02:00,0.017949166820018014
2023-04-13 04:00:00+02:00,0.06126114459583265
2023-04-13 05:00:00+02:00,0.03338229302665485
2023-04-13 06:00:00+02:00,1.0
2023-04-13 07:00:00+02:00,1.0
2023-04-13 08:00:00+02:00,0.09010613812492363
2023-04-13 09:00:00+02:00,0.19361295790116628
2023-04-13 10:00:00+02:00,0.20897104076336515
2023-04-13 11:00:00+02:00,0.1463838365506499
2023-04-13 12:00:00+02:00,0.09940603924790448
2023-04-13 13:00:00+02:00,0.048239242098238266
2023-04-13 14:00:00+02:00,0.05426686106344747
2023-04-13 15:00:00+02:00,0.2018128954631312
2023-04-13 16:00:00+02:00,0.11131369528978152
2023-04-13 17:00:00+02:00,0.1432611583705743
2023-04-13 18:00:00+02:00,0.05936207443971275
2023-04-13 19:00:00+02:00,0.012373226717344532
2023-04-13 20:00:00+02:00,0.006436347510756502
2023-04-13 21:00:00+02:00,0.1359871636404819
2023-04-13 22:00:00+02:00,0.1748534336542127
2023-04-13 23:00:00+02:00,0.14712162768577808
2023-04-14 00:00:00+02:00,0.01944192794775168
2023-04-14 01:00:00+02:00,0.10510348218201593
2023-04-14 02:00:00+02:00,0.11912517269776712
2023-04-14 03:00:00+02:00,0.043119626469314554
2023-04-14 04:00:00+02:00,0.09108305537094141
2023-04-14 05:00:00+02:00,0.09871671592618614
2023-04-14 06:00:00+02:00,0.09803453038783949
2023-04-14 07:00:00+02:00,0.07976190952363527
2023-04-14 08:00:00+02:00,0.12238735632243081
2023-04-14 09:00:00+02:00,0.19984976575769686
2023-04-14 10:00:00+02:00,0.20883277064382189
2023-04-14 11:00:00+02:00,0.15614092571334992
2023-04-14 12:00:00+02:00,0.08350796992169496
2023-04-14 13:00:00+02:00,0.05021699843966443
2023-04-14 14:00:00+02:00,0.11933617743624025
2023-04-14 15:00:00+02:00,0.13843495120810334
2023-04-14 16:00:00+02:00,0.09070898574740804
2023-04-14 17:00:00+02:00,0.1089490308956631
2023-04-14 18:00:00+02:00,0.0614025098158304
2023-04-14 19:00:00+02:00,0.04768198223190567
2023-04-14 20:00:00+02:00,0.05435168279314728
2023-04-14 21:00:00+02:00,0.1632356696342252
2023-04-14 22:00:00+02:00,0.1705235045071568
2023-04-14 23:00:00+02:00,0.16150051475093163
2023-04-15 00:00:00+02:00,-0.21072444685589092
2023-04-15 01:00:00+02:00,0.06265836046932438
2023-04-15 02:00:00+02:00,-0.12534392947982226
2023-04-15 03:00:00+02:00,0.06691351926451572
2023-04-15 04:00:00+02:00,0.012574026609663669
2023-04-15 05:00:00+02:00,1.0
2023-04-15 06:00:00+02:00,0.014152855821498056
2023-04-15 07:00:00+02:00,0.015382551558650759
2023-04-15 08:00:00+02:00,0.07754217375719552
2023-04-15 09:00:00+02:00,0.10542208380672424
2023-04-15 10:00:00+02:00,0.13928900994757365
2023-04-15 11:00:00+02:00,0.17212472242947974
2023-04-15 12:00:00+02:00,0.13776661345338592
2023-04-15 13:00:00+02:00,-0.18719294526808483
2023-04-15 14:00:00+02:00,-0.138726873313622
2023-04-15 15:00:00+02:00,0.06626814000758707
2023-04-15 16:00:00+02:00,0.008888145720493124
2023-04-15 17:00:00+02:00,0.028557142532883772
2023-04-15 18:00:00+02:00,1.0
2023-04-15 19:00:00+02:00,1.0
2023-04-15 20:00:00+02:00,1.0
2023-04-15 21:00:00+02:00,0.0690701863139922
2023-04-15 22:00:00+02:00,0.0964157152144357
2023-04-15 23:00:00+02:00,0.06986401117709584
2023-04-16 00:00:00+02:00,0.029119660017185134
2023-04-16 01:00:00+02:00,0.07370026726724532
2023-04-16 02:00:00+02:00,0.08087332502284628
2023-04-16 03:00:00+02:00,0.01621132692008942
2023-04-16 04:00:00+02:00,0.06299789191059424
2023-04-16 05:00:00+02:00,0.03760829451214753
2023-04-16 06:00:00+02:00,0.01020526649779152
2023-04-16 07:00:00+02:00,0.02407668330120527
2023-04-16 08:00:00+02:00,0.05486392175672883
2023-04-16 09:00:00+02:00,0.07954121979644191
2023-04-16 10:00:00+02:00,0.09105306297786975
2023-04-16 11:00:00+02:00,0.0415219729745957
2023-04-16 12:00:00+02:00,0.005591071108967505
2023-04-16 13:00:00+02:00,1.0
2023-04-16 14:00:00+02:00,1.0
2023-04-16 15:00:00+02:00,1.0
2023-04-16 16:00:00+02:00,1.0
2023-04-16 17:00:00+02:00,1.0
2023-04-16 18:00:00+02:00,1.0
2023-04-16 19:00:00+02:00,1.0
2023-04-16 20:00:00+02:00,1.0
2023-04-16 21:00:00+02:00,0.0910047837235245
2023-04-16 22:00:00+02:00,0.09274788567314063
2023-04-16 23:00:00+02:00,0.1244613541066889
2023-04-17 00:00:00+02:00,0.10714941220776886
2023-04-17 01:00:00+02:00,0.13236655449591894
2023-04-17 02:00:00+02:00,0.09632121558062179
2023-04-17 03:00:00+02:00,0.03081847649445635
2023-04-17 04:00:00+02:00,0.08150404409779433
2023-04-17 05:00:00+02:00,0.08585025308922589
2023-04-17 06:00:00+02:00,0.09016401589859846
2023-04-17 07:00:00+02:00,0.08791373091701471
2023-04-17 08:00:00+02:00,0.13347598472136624
2023-04-17 09:00:00+02:00,0.24620896429217332
2023-04-17 10:00:00+02:00,0.3086683938621072
2023-04-17 11:00:00+02:00,0.24102513233087663
2023-04-17 12:00:00+02:00,0.1255313823293963
2023-04-17 13:00:00+02:00,0.059843035269997014
2023-04-17 14:00:00+02:00,0.04237646858891053
2023-04-17 15:00:00+02:00,0.10571792503457511
2023-04-17 16:00:00+02:00,0.08184245940709423
2023-04-17 17:00:00+02:00,0.09104828817362187
2023-04-17 18:00:00+02:00,0.06083340566633377
2023-04-17 19:00:00+02:00,0.04271917238231604
2023-04-17 20:00:00+02:00,0.04534145996549288
2023-04-17 21:00:00+02:00,0.16583115270933646
2023-04-17 22:00:00+02:00,0.18235298131815536
2023-04-17 23:00:00+02:00,0.16465374888666418
2023-04-18 00:00:00+02:00,-0.1998155512126628
2023-04-18 01:00:00+02:00,-0.1950959772601446
2023-04-18 02:00:00+02:00,0.08335780031747875
2023-04-18 03:00:00+02:00,0.02756920268553953
2023-04-18 04:00:00+02:00,0.07433569696258968
2023-04-18 05:00:00+02:00,0.059276222886115115
2023-04-18 06:00:00+02:00,0.04749376691362661
2023-04-18 07:00:00+02:00,0.046503397103356825
2023-04-18 08:00:00+02:00,0.09594817400955702
2023-04-18 09:00:00+02:00,0.17092534199410725
2023-04-18 10:00:00+02:00,0.18134100029850841
2023-04-18 11:00:00+02:00,0.17234600309699233
2023-04-18 12:00:00+02:00,0.08362162109314975
2023-04-18 13:00:00+02:00,1.0
2023-04-18 14:00:00+02:00,0.03961216437620274
2023-04-18 15:00:00+02:00,0.06022988710037869
2023-04-18 16:00:00+02:00,0.016252937064074602
2023-04-18 17:00:00+02:00,0.09199065140886109
2023-04-18 18:00:00+02:00,0.06633902025404614
2023-04-18 19:00:00+02:00,0.05709370962294813
2023-04-18 20:00:00+02:00,0.02237200984506682
2023-04-18 21:00:00+02:00,0.13210873242441057
2023-04-18 22:00:00+02:00,0.123586385457639
2023-04-18 23:00:00+02:00,0.09312009037071278
2023-04-19 00:00:00+02:00,0.05903841391558484
2023-04-19 01:00:00+02:00,0.12312753925179676
2023-04-19 02:00:00+02:00,0.08949105344473396
2023-04-19 03:00:00+02:00,0.01463943672208834
2023-04-19 04:00:00+02:00,0.05239996170186412
2023-04-19 05:00:00+02:00,0.03459638682721977
2023-04-19 06:00:00+02:00,0.015219087786094043
2023-04-19 07:00:00+02:00,1.0
2023-04-19 08:00:00+02:00,0.023167545525306088
2023-04-19 09:00:00+02:00,0.10068465187418418
2023-04-19 10:00:00+02:00,0.11536093270919856
2023-04-19 11:00:00+02:00,0.09641574221149085
2023-04-19 12:00:00+02:00,0.04977489852554373
2023-04-19 13:00:00+02:00,1.0
2023-04-19 14:00:00+02:00,1.0
2023-04-19 15:00:00+02:00,0.021583591198361063
2023-04-19 16:00:00+02:00,1.0
2023-04-19 17:00:00+02:00,0.001902523024373215
2023-04-19 18:00:00+02:00,1.0
2023-04-19 19:00:00+02:00,1.0
2023-04-19 20:00:00+02:00,1.0
2023-04-19 21:00:00+02:00,0.04212357798081057
2023-04-19 22:00:00+02:00,0.04429326834363512
2023-04-19 23:00:00+02:00,0.02687499999820575
2023-04-20 00:00:00+02:00,-0.17754282553633177
2023-04-20 01:00:00+02:00,1.0
2023-04-20 02:00:00+02:00,0.03584198307560316
2023-04-20 03:00:00+02:00,1.0
2023-04-20 04:00:00+02:00,0.02550069407620703
2023-04-20 05:00:00+02:00,0.02412576491266827
2023-04-20 06:00:00+02:00,1.0
2023-04-20 07:00:00+02:00,1.0
2023-04-20 08:00:00+02:00,0.019548198896979785
2023-04-20 09:00:00+02:00,0.08188851145382903
2023-04-20 10:00:00+02:00,0.11397927403194319
2023-04-20 11:00:00+02:00,0.1131037094462205
2023-04-20 12:00:00+02:00,1.0
2023-04-20 13:00:00+02:00,1.0
2023-04-20 14:00:00+02:00,1.0
2023-04-20 15:00:00+02:00,0.12986461503274271
2023-04-20 16:00:00+02:00,0.0393014181257576
2023-04-20 17:00:00+02:00,0.09620790607794794
2023-04-20 18:00:00+02:00,0.09201624822621979
2023-04-20 19:00:00+02:00,0.03157282281333185
2023-04-20 20:00:00+02:00,0.010369208510275119
2023-04-20 21:00:00+02:00,0.14672149662305733
2023-04-20 22:00:00+02:00,0.14438354781252127
2023-04-20 23:00:00+02:00,0.006847795394431144
2023-04-21 00:00:00+02:00,0.03598774330730237
2023-04-21 01:00:00+02:00,0.09888222637788191
2023-04-21 02:00:00+02:00,0.09850112907767317
2023-04-21 03:00:00+02:00,0.02883709787336286
2023-04-21 04:00:00+02:00,0.08575189452821519
2023-04-21 05:00:00+02:00,0.07100613318229476
2023-04-21 06:00:00+02:00,0.06909264824316985
2023-04-21 07:00:00+02:00,1.0
2023-04-21 08:00:00+02:00,0.02396364622991498
2023-04-21 09:00:00+02:00,0.15495864209179067
2023-04-21 10:00:00+02:00,0.1601675033130472
2023-04-21 11:00:00+02:00,0.03504446806589989
2023-04-21 12:00:00+02:00,0.010780224582589648
2023-04-21 13:00:00+02:00,0.031155505447377663
2023-04-21 14:00:00+02:00,0.04139455674087589
2023-04-21 15:00:00+02:00,0.05947440370934931
2023-04-21 16:00:00+02:00,1.0
2023-04-21 17:00:00+02:00,0.07763800590387238
2023-04-21 18:00:00+02:00,0.03142826857184511
2023-04-21 19:00:00+02:00,0.03571851004426985
2023-04-21 20:00:00+02:00,0.030002646538256794
2023-04-21 21:00:00+02:00,0.10500578556181495
2023-04-21 22:00:00+02:00,0.07042009807081606
2023-04-21 23:00:00+02:00,0.07869593868998415
2023-04-22 00:00:00+02:00,-0.20992759428674906
2023-04-22 01:00:00+02:00,0.04060578519555713
2023-04-22 02:00:00+02:00,-0.11708190580115929
2023-04-22 03:00:00+02:00,0.010237707381326788
2023-04-22 04:00:00+02:00,0.03909719840021719
2023-04-22 05:00:00+02:00,0.0004819166798497587
2023-04-22 06:00:00+02:00,1.0
2023-04-22 07:00:00+02:00,0.002545436430300363
2023-04-22 08:00:00+02:00,0.04306783314805607
2023-04-22 09:00:00+02:00,0.0564503625756676
2023-04-22 10:00:00+02:00,0.10505598900103674
2023-04-22 11:00:00+02:00,0.07733589221446024
2023-04-22 12:00:00+02:00,0.07169143850714876
2023-04-22 13:00:00+02:00,0.0019562157097120503
2023-04-22 14:00:00+02:00,0.025110822074046135
2023-04-22 15:00:00+02:00,0.14762003670041357
2023-04-22 16:00:00+02:00,0.15436663048148858
2023-04-22 17:00:00+02:00,0.1797240097133268
2023-04-22 18:00:00+02:00,0.10684463964436008
2023-04-22 19:00:00+02:00,0.060618800724208444
2023-04-22 20:00:00+02:00,0.07579832915779094
2023-04-22 21:00:00+02:00,0.18011859241456663
2023-04-22 22:00:00+02:00,0.13746005425148178
2023-04-22 23:00:00+02:00,0.08527849033312229
2023-04-23 00:00:00+02:00,0.028858731560606254
2023-04-23 01:00:00+02:00,0.07835065490212889
2023-04-23 02:00:00+02:00,0.03410899885291896
2023-04-23 03:00:00+02:00,1.0
2023-04-23 04:00:00+02:00,1.0
2023-04-23 05:00:00+02:00,1.0
2023-04-23 06:00:00+02:00,-0.10357477157567563
2023-04-23 07:00:00+02:00,-0.12853579408618881
2023-04-23 08:00:00+02:00,1.0
2023-04-23 09:00:00+02:00,0.03135539436912971
2023-04-23 10:00:00+02:00,0.029878083150940205
2023-04-23 11:00:00+02:00,0.02631508973936103
2023-04-23 12:00:00+02:00,-0.16094542648950327
2023-04-23 13:00:00+02:00,-0.25390366533016206
2023-04-23 14:00:00+02:00,1.0
2023-04-23 15:00:00+02:00,0.09788589502428358
2023-04-23 16:00:00+02:00,1.0
2023-04-23 17:00:00+02:00,1.0
2023-04-23 18:00:00+02:00,1.0
2023-04-23 19:00:00+02:00,1.0
2023-04-23 20:00:00+02:00,-0.1398726932918366
2023-04-23 21:00:00+02:00,1.0
2023-04-23 22:00:00+02:00,0.05837783425202492
2023-04-23 23:00:00+02:00,0.06724264748185527
2023-04-24 00:00:00+02:00,0.02464538895949142
2023-04-24 01:00:00+02:00,0.06926356585222626
2023-04-24 02:00:00+02:00,0.016025996227098216
2023-04-24 03:00:00+02:00,1.0
2023-04-24 04:00:00+02:00,0.007125228672671069
2023-04-24 05:00:00+02:00,1.0
2023-04-24 06:00:00+02:00,1.0
2023-04-24 07:00:00+02:00,1.0
2023-04-24 08:00:00+02:00,0.04506099079964632
2023-04-24 09:00:00+02:00,0.11347407353059269
2023-04-24 10:00:00+02:00,0.13077941355512812
2023-04-24 11:00:00+02:00,0.13473391245011923
2023-04-24 12:00:00+02:00,0.1306130716774605
2023-04-24 13:00:00+02:00,0.06084795543614696
2023-04-24 14:00:00+02:00,0.06343932718867618
2023-04-24 15:00:00+02:00,0.06767505435725252
2023-04-24 16:00:00+02:00,0.07266376127012397
2023-04-24 17:00:00+02:00,0.1248601824346689
2023-04-24 18:00:00+02:00,0.052045230826994415
2023-04-24 19:00:00+02:00,0.030372380295764945
2023-04-24 20:00:00+02:00,0.029741282395639113
2023-04-24 21:00:00+02:00,0.11381969924529267
2023-04-24 22:00:00+02:00,0.1487583209787956
